Requested ordering: INCIDENCE_DEGREE
Coloring distance: DISTANCE_ONE
Input graph: data\raw\matrices\bcsstk15.mtx

 Coloring | INCIDENCE_DEGREE Ordering | data\raw\matrices\bcsstk15.mtx
Order Position 3891 -> Vertex 1228
Order Position 3892 -> Vertex 1227
Order Position 3893 -> Vertex 1226
Order Position 3894 -> Vertex 880
Order Position 3895 -> Vertex 879
Order Position 3896 -> Vertex 878
Order Position 3897 -> Vertex 592
Order Position 3898 -> Vertex 591
Order Position 3899 -> Vertex 590
Order Position 3900 -> Vertex 700
Order Position 3901 -> Vertex 699
Order Position 3902 -> Vertex 698
Order Position 3903 -> Vertex 701
Order Position 3904 -> Vertex 696
Order Position 3905 -> Vertex 593
Order Position 3906 -> Vertex 588
Order Position 3907 -> Vertex 881
Order Position 3908 -> Vertex 876
Order Position 3909 -> Vertex 1229
Order Position 3910 -> Vertex 1224
Order Position 3911 -> Vertex 1583
Order Position 3912 -> Vertex 1578
Order Position 3913 -> Vertex 1943
Order Position 3914 -> Vertex 1938
Order Position 3915 -> Vertex 2267
Order Position 3916 -> Vertex 2262
Order Position 3917 -> Vertex 2573
Order Position 3918 -> Vertex 2568
Order Position 3919 -> Vertex 2585
Order Position 3920 -> Vertex 2580
Order Position 3921 -> Vertex 2693
Order Position 3922 -> Vertex 2688
Order Position 3923 -> Vertex 2717
Order Position 3924 -> Vertex 2712
Order Position 3925 -> Vertex 2489
Order Position 3926 -> Vertex 2484
Order Position 3927 -> Vertex 2495
Order Position 3928 -> Vertex 2490
Order Position 3929 -> Vertex 2485
Order Position 3930 -> Vertex 2713
Order Position 3931 -> Vertex 2689
Order Position 3932 -> Vertex 2581
Order Position 3933 -> Vertex 2569
Order Position 3934 -> Vertex 2263
Order Position 3935 -> Vertex 1939
Order Position 3936 -> Vertex 1579
Order Position 3937 -> Vertex 1225
Order Position 3938 -> Vertex 877
Order Position 3939 -> Vertex 589
Order Position 3940 -> Vertex 697
Order Position 3941 -> Vertex 2491
Order Position 3942 -> Vertex 499
Order Position 3943 -> Vertex 498
Order Position 3944 -> Vertex 500
Order Position 3945 -> Vertex 3284
Order Position 3946 -> Vertex 3708
Order Position 3947 -> Vertex 3710
Valid coloring check not yet implemented in runner output.
Number of colored vertices: 3948
Vertex 0 -> Color 8
Vertex 1 -> Color 7
Vertex 2 -> Color 11
Vertex 3 -> Color 14
Vertex 4 -> Color 1
Vertex 5 -> Color 0
Vertex 6 -> Color 3
Vertex 7 -> Color 7
Vertex 8 -> Color 4
Vertex 9 -> Color 11
Vertex 10 -> Color 1
Vertex 11 -> Color 0
Vertex 12 -> Color 11
Vertex 13 -> Color 9
Vertex 14 -> Color 0
Vertex 15 -> Color 12
Vertex 16 -> Color 2
Vertex 17 -> Color 5
Vertex 18 -> Color 11
Vertex 19 -> Color 10
Vertex 20 -> Color 0
Vertex 21 -> Color 5
Vertex 22 -> Color 2
Vertex 23 -> Color 9
Vertex 24 -> Color 7
Vertex 25 -> Color 2
Vertex 26 -> Color 3
Vertex 27 -> Color 1
Vertex 28 -> Color 5
Vertex 29 -> Color 4
Vertex 30 -> Color 13
Vertex 31 -> Color 1
Vertex 32 -> Color 6
Vertex 33 -> Color 2
Vertex 34 -> Color 12
Vertex 35 -> Color 8
Vertex 36 -> Color 10
Vertex 37 -> Color 2
Vertex 38 -> Color 3
Vertex 39 -> Color 0
Vertex 40 -> Color 9
Vertex 41 -> Color 4
Vertex 42 -> Color 5
Vertex 43 -> Color 3
Vertex 44 -> Color 0
Vertex 45 -> Color 5
Vertex 46 -> Color 2
Vertex 47 -> Color 4
Vertex 48 -> Color 13
Vertex 49 -> Color 1
Vertex 50 -> Color 5
Vertex 51 -> Color 2
Vertex 52 -> Color 12
Vertex 53 -> Color 3
Vertex 54 -> Color 10
Vertex 55 -> Color 2
Vertex 56 -> Color 4
Vertex 57 -> Color 0
Vertex 58 -> Color 9
Vertex 59 -> Color 6
Vertex 60 -> Color 11
Vertex 61 -> Color 1
Vertex 62 -> Color 13
Vertex 63 -> Color 8
Vertex 64 -> Color 7
Vertex 65 -> Color 1
Vertex 66 -> Color 1
Vertex 67 -> Color 6
Vertex 68 -> Color 8
Vertex 69 -> Color 3
Vertex 70 -> Color 7
Vertex 71 -> Color 1
Vertex 72 -> Color 4
Vertex 73 -> Color 12
Vertex 74 -> Color 10
Vertex 75 -> Color 9
Vertex 76 -> Color 6
Vertex 77 -> Color 2
Vertex 78 -> Color 4
Vertex 79 -> Color 5
Vertex 80 -> Color 10
Vertex 81 -> Color 9
Vertex 82 -> Color 6
Vertex 83 -> Color 2
Vertex 84 -> Color 1
Vertex 85 -> Color 6
Vertex 86 -> Color 8
Vertex 87 -> Color 3
Vertex 88 -> Color 7
Vertex 89 -> Color 1
Vertex 90 -> Color 0
Vertex 91 -> Color 7
Vertex 92 -> Color 1
Vertex 93 -> Color 11
Vertex 94 -> Color 10
Vertex 95 -> Color 12
Vertex 96 -> Color 5
Vertex 97 -> Color 8
Vertex 98 -> Color 9
Vertex 99 -> Color 4
Vertex 100 -> Color 6
Vertex 101 -> Color 2
Vertex 102 -> Color 3
Vertex 103 -> Color 5
Vertex 104 -> Color 6
Vertex 105 -> Color 0
Vertex 106 -> Color 8
Vertex 107 -> Color 1
Vertex 108 -> Color 0
Vertex 109 -> Color 4
Vertex 110 -> Color 1
Vertex 111 -> Color 3
Vertex 112 -> Color 12
Vertex 113 -> Color 2
Vertex 114 -> Color 3
Vertex 115 -> Color 11
Vertex 116 -> Color 6
Vertex 117 -> Color 0
Vertex 118 -> Color 11
Vertex 119 -> Color 8
Vertex 120 -> Color 0
Vertex 121 -> Color 1
Vertex 122 -> Color 5
Vertex 123 -> Color 4
Vertex 124 -> Color 12
Vertex 125 -> Color 2
Vertex 126 -> Color 10
Vertex 127 -> Color 8
Vertex 128 -> Color 0
Vertex 129 -> Color 0
Vertex 130 -> Color 9
Vertex 131 -> Color 6
Vertex 132 -> Color 7
Vertex 133 -> Color 2
Vertex 134 -> Color 10
Vertex 135 -> Color 7
Vertex 136 -> Color 5
Vertex 137 -> Color 1
Vertex 138 -> Color 10
Vertex 139 -> Color 3
Vertex 140 -> Color 0
Vertex 141 -> Color 11
Vertex 142 -> Color 9
Vertex 143 -> Color 6
Vertex 144 -> Color 3
Vertex 145 -> Color 7
Vertex 146 -> Color 5
Vertex 147 -> Color 5
Vertex 148 -> Color 2
Vertex 149 -> Color 0
Vertex 150 -> Color 10
Vertex 151 -> Color 13
Vertex 152 -> Color 6
Vertex 153 -> Color 4
Vertex 154 -> Color 3
Vertex 155 -> Color 2
Vertex 156 -> Color 6
Vertex 157 -> Color 9
Vertex 158 -> Color 0
Vertex 159 -> Color 3
Vertex 160 -> Color 7
Vertex 161 -> Color 5
Vertex 162 -> Color 0
Vertex 163 -> Color 9
Vertex 164 -> Color 10
Vertex 165 -> Color 12
Vertex 166 -> Color 1
Vertex 167 -> Color 7
Vertex 168 -> Color 11
Vertex 169 -> Color 8
Vertex 170 -> Color 6
Vertex 171 -> Color 6
Vertex 172 -> Color 2
Vertex 173 -> Color 0
Vertex 174 -> Color 8
Vertex 175 -> Color 5
Vertex 176 -> Color 6
Vertex 177 -> Color 1
Vertex 178 -> Color 12
Vertex 179 -> Color 3
Vertex 180 -> Color 7
Vertex 181 -> Color 3
Vertex 182 -> Color 0
Vertex 183 -> Color 4
Vertex 184 -> Color 5
Vertex 185 -> Color 1
Vertex 186 -> Color 4
Vertex 187 -> Color 7
Vertex 188 -> Color 1
Vertex 189 -> Color 6
Vertex 190 -> Color 2
Vertex 191 -> Color 0
Vertex 192 -> Color 4
Vertex 193 -> Color 7
Vertex 194 -> Color 1
Vertex 195 -> Color 9
Vertex 196 -> Color 0
Vertex 197 -> Color 7
Vertex 198 -> Color 3
Vertex 199 -> Color 11
Vertex 200 -> Color 10
Vertex 201 -> Color 1
Vertex 202 -> Color 0
Vertex 203 -> Color 7
Vertex 204 -> Color 4
Vertex 205 -> Color 6
Vertex 206 -> Color 14
Vertex 207 -> Color 2
Vertex 208 -> Color 13
Vertex 209 -> Color 9
Vertex 210 -> Color 2
Vertex 211 -> Color 0
Vertex 212 -> Color 12
Vertex 213 -> Color 11
Vertex 214 -> Color 5
Vertex 215 -> Color 2
Vertex 216 -> Color 2
Vertex 217 -> Color 0
Vertex 218 -> Color 12
Vertex 219 -> Color 5
Vertex 220 -> Color 11
Vertex 221 -> Color 2
Vertex 222 -> Color 7
Vertex 223 -> Color 3
Vertex 224 -> Color 4
Vertex 225 -> Color 1
Vertex 226 -> Color 0
Vertex 227 -> Color 3
Vertex 228 -> Color 7
Vertex 229 -> Color 3
Vertex 230 -> Color 4
Vertex 231 -> Color 1
Vertex 232 -> Color 0
Vertex 233 -> Color 3
Vertex 234 -> Color 2
Vertex 235 -> Color 0
Vertex 236 -> Color 12
Vertex 237 -> Color 5
Vertex 238 -> Color 11
Vertex 239 -> Color 2
Vertex 240 -> Color 4
Vertex 241 -> Color 6
Vertex 242 -> Color 2
Vertex 243 -> Color 10
Vertex 244 -> Color 1
Vertex 245 -> Color 9
Vertex 246 -> Color 1
Vertex 247 -> Color 3
Vertex 248 -> Color 6
Vertex 249 -> Color 0
Vertex 250 -> Color 4
Vertex 251 -> Color 5
Vertex 252 -> Color 0
Vertex 253 -> Color 13
Vertex 254 -> Color 5
Vertex 255 -> Color 12
Vertex 256 -> Color 1
Vertex 257 -> Color 10
Vertex 258 -> Color 2
Vertex 259 -> Color 8
Vertex 260 -> Color 6
Vertex 261 -> Color 4
Vertex 262 -> Color 8
Vertex 263 -> Color 1
Vertex 264 -> Color 7
Vertex 265 -> Color 13
Vertex 266 -> Color 5
Vertex 267 -> Color 7
Vertex 268 -> Color 0
Vertex 269 -> Color 12
Vertex 270 -> Color 9
Vertex 271 -> Color 6
Vertex 272 -> Color 2
Vertex 273 -> Color 10
Vertex 274 -> Color 2
Vertex 275 -> Color 5
Vertex 276 -> Color 6
Vertex 277 -> Color 5
Vertex 278 -> Color 8
Vertex 279 -> Color 2
Vertex 280 -> Color 1
Vertex 281 -> Color 5
Vertex 282 -> Color 4
Vertex 283 -> Color 9
Vertex 284 -> Color 13
Vertex 285 -> Color 3
Vertex 286 -> Color 10
Vertex 287 -> Color 7
Vertex 288 -> Color 11
Vertex 289 -> Color 6
Vertex 290 -> Color 4
Vertex 291 -> Color 2
Vertex 292 -> Color 8
Vertex 293 -> Color 4
Vertex 294 -> Color 2
Vertex 295 -> Color 1
Vertex 296 -> Color 5
Vertex 297 -> Color 7
Vertex 298 -> Color 3
Vertex 299 -> Color 0
Vertex 300 -> Color 7
Vertex 301 -> Color 11
Vertex 302 -> Color 13
Vertex 303 -> Color 4
Vertex 304 -> Color 10
Vertex 305 -> Color 11
Vertex 306 -> Color 5
Vertex 307 -> Color 6
Vertex 308 -> Color 11
Vertex 309 -> Color 8
Vertex 310 -> Color 7
Vertex 311 -> Color 9
Vertex 312 -> Color 2
Vertex 313 -> Color 1
Vertex 314 -> Color 13
Vertex 315 -> Color 5
Vertex 316 -> Color 12
Vertex 317 -> Color 2
Vertex 318 -> Color 13
Vertex 319 -> Color 2
Vertex 320 -> Color 10
Vertex 321 -> Color 0
Vertex 322 -> Color 12
Vertex 323 -> Color 1
Vertex 324 -> Color 11
Vertex 325 -> Color 1
Vertex 326 -> Color 0
Vertex 327 -> Color 5
Vertex 328 -> Color 2
Vertex 329 -> Color 4
Vertex 330 -> Color 8
Vertex 331 -> Color 5
Vertex 332 -> Color 7
Vertex 333 -> Color 11
Vertex 334 -> Color 4
Vertex 335 -> Color 3
Vertex 336 -> Color 10
Vertex 337 -> Color 2
Vertex 338 -> Color 8
Vertex 339 -> Color 0
Vertex 340 -> Color 9
Vertex 341 -> Color 6
Vertex 342 -> Color 10
Vertex 343 -> Color 9
Vertex 344 -> Color 2
Vertex 345 -> Color 0
Vertex 346 -> Color 9
Vertex 347 -> Color 6
Vertex 348 -> Color 7
Vertex 349 -> Color 4
Vertex 350 -> Color 3
Vertex 351 -> Color 3
Vertex 352 -> Color 5
Vertex 353 -> Color 1
Vertex 354 -> Color 11
Vertex 355 -> Color 8
Vertex 356 -> Color 6
Vertex 357 -> Color 4
Vertex 358 -> Color 8
Vertex 359 -> Color 3
Vertex 360 -> Color 10
Vertex 361 -> Color 2
Vertex 362 -> Color 0
Vertex 363 -> Color 5
Vertex 364 -> Color 9
Vertex 365 -> Color 6
Vertex 366 -> Color 8
Vertex 367 -> Color 0
Vertex 368 -> Color 11
Vertex 369 -> Color 6
Vertex 370 -> Color 7
Vertex 371 -> Color 3
Vertex 372 -> Color 8
Vertex 373 -> Color 12
Vertex 374 -> Color 11
Vertex 375 -> Color 10
Vertex 376 -> Color 2
Vertex 377 -> Color 9
Vertex 378 -> Color 5
Vertex 379 -> Color 11
Vertex 380 -> Color 10
Vertex 381 -> Color 4
Vertex 382 -> Color 2
Vertex 383 -> Color 5
Vertex 384 -> Color 3
Vertex 385 -> Color 3
Vertex 386 -> Color 1
Vertex 387 -> Color 0
Vertex 388 -> Color 10
Vertex 389 -> Color 5
Vertex 390 -> Color 0
Vertex 391 -> Color 2
Vertex 392 -> Color 9
Vertex 393 -> Color 6
Vertex 394 -> Color 4
Vertex 395 -> Color 7
Vertex 396 -> Color 6
Vertex 397 -> Color 1
Vertex 398 -> Color 8
Vertex 399 -> Color 7
Vertex 400 -> Color 3
Vertex 401 -> Color 1
Vertex 402 -> Color 8
Vertex 403 -> Color 1
Vertex 404 -> Color 7
Vertex 405 -> Color 3
Vertex 406 -> Color 6
Vertex 407 -> Color 1
Vertex 408 -> Color 11
Vertex 409 -> Color 5
Vertex 410 -> Color 10
Vertex 411 -> Color 9
Vertex 412 -> Color 2
Vertex 413 -> Color 5
Vertex 414 -> Color 9
Vertex 415 -> Color 5
Vertex 416 -> Color 13
Vertex 417 -> Color 10
Vertex 418 -> Color 2
Vertex 419 -> Color 5
Vertex 420 -> Color 8
Vertex 421 -> Color 1
Vertex 422 -> Color 7
Vertex 423 -> Color 3
Vertex 424 -> Color 6
Vertex 425 -> Color 1
Vertex 426 -> Color 8
Vertex 427 -> Color 8
Vertex 428 -> Color 10
Vertex 429 -> Color 4
Vertex 430 -> Color 2
Vertex 431 -> Color 2
Vertex 432 -> Color 4
Vertex 433 -> Color 9
Vertex 434 -> Color 9
Vertex 435 -> Color 7
Vertex 436 -> Color 6
Vertex 437 -> Color 6
Vertex 438 -> Color 7
Vertex 439 -> Color 11
Vertex 440 -> Color 3
Vertex 441 -> Color 2
Vertex 442 -> Color 5
Vertex 443 -> Color 0
Vertex 444 -> Color 1
Vertex 445 -> Color 7
Vertex 446 -> Color 0
Vertex 447 -> Color 6
Vertex 448 -> Color 4
Vertex 449 -> Color 3
Vertex 450 -> Color 2
Vertex 451 -> Color 1
Vertex 452 -> Color 9
Vertex 453 -> Color 5
Vertex 454 -> Color 6
Vertex 455 -> Color 1
Vertex 456 -> Color 3
Vertex 457 -> Color 11
Vertex 458 -> Color 11
Vertex 459 -> Color 1
Vertex 460 -> Color 4
Vertex 461 -> Color 0
Vertex 462 -> Color 3
Vertex 463 -> Color 0
Vertex 464 -> Color 12
Vertex 465 -> Color 11
Vertex 466 -> Color 7
Vertex 467 -> Color 0
Vertex 468 -> Color 1
Vertex 469 -> Color 8
Vertex 470 -> Color 6
Vertex 471 -> Color 4
Vertex 472 -> Color 5
Vertex 473 -> Color 2
Vertex 474 -> Color 10
Vertex 475 -> Color 3
Vertex 476 -> Color 0
Vertex 477 -> Color 11
Vertex 478 -> Color 9
Vertex 479 -> Color 6
Vertex 480 -> Color 6
Vertex 481 -> Color 5
Vertex 482 -> Color 2
Vertex 483 -> Color 8
Vertex 484 -> Color 1
Vertex 485 -> Color 5
Vertex 486 -> Color 3
Vertex 487 -> Color 0
Vertex 488 -> Color 12
Vertex 489 -> Color 11
Vertex 490 -> Color 7
Vertex 491 -> Color 0
Vertex 492 -> Color 6
Vertex 493 -> Color 9
Vertex 494 -> Color 3
Vertex 495 -> Color 1
Vertex 496 -> Color 2
Vertex 497 -> Color 6
Vertex 498 -> Color 0
Vertex 499 -> Color 0
Vertex 500 -> Color 0
Vertex 501 -> Color 9
Vertex 502 -> Color 1
Vertex 503 -> Color 8
Vertex 504 -> Color 0
Vertex 505 -> Color 4
Vertex 506 -> Color 4
Vertex 507 -> Color 3
Vertex 508 -> Color 6
Vertex 509 -> Color 2
Vertex 510 -> Color 7
Vertex 511 -> Color 10
Vertex 512 -> Color 1
Vertex 513 -> Color 9
Vertex 514 -> Color 10
Vertex 515 -> Color 8
Vertex 516 -> Color 5
Vertex 517 -> Color 3
Vertex 518 -> Color 4
Vertex 519 -> Color 2
Vertex 520 -> Color 0
Vertex 521 -> Color 1
Vertex 522 -> Color 7
Vertex 523 -> Color 11
Vertex 524 -> Color 3
Vertex 525 -> Color 10
Vertex 526 -> Color 8
Vertex 527 -> Color 9
Vertex 528 -> Color 4
Vertex 529 -> Color 6
Vertex 530 -> Color 9
Vertex 531 -> Color 2
Vertex 532 -> Color 0
Vertex 533 -> Color 1
Vertex 534 -> Color 0
Vertex 535 -> Color 1
Vertex 536 -> Color 6
Vertex 537 -> Color 10
Vertex 538 -> Color 5
Vertex 539 -> Color 7
Vertex 540 -> Color 3
Vertex 541 -> Color 11
Vertex 542 -> Color 6
Vertex 543 -> Color 7
Vertex 544 -> Color 3
Vertex 545 -> Color 0
Vertex 546 -> Color 13
Vertex 547 -> Color 4
Vertex 548 -> Color 0
Vertex 549 -> Color 13
Vertex 550 -> Color 1
Vertex 551 -> Color 2
Vertex 552 -> Color 4
Vertex 553 -> Color 10
Vertex 554 -> Color 1
Vertex 555 -> Color 9
Vertex 556 -> Color 2
Vertex 557 -> Color 8
Vertex 558 -> Color 0
Vertex 559 -> Color 1
Vertex 560 -> Color 5
Vertex 561 -> Color 6
Vertex 562 -> Color 12
Vertex 563 -> Color 7
Vertex 564 -> Color 3
Vertex 565 -> Color 7
Vertex 566 -> Color 8
Vertex 567 -> Color 6
Vertex 568 -> Color 3
Vertex 569 -> Color 0
Vertex 570 -> Color 5
Vertex 571 -> Color 3
Vertex 572 -> Color 13
Vertex 573 -> Color 0
Vertex 574 -> Color 2
Vertex 575 -> Color 4
Vertex 576 -> Color 1
Vertex 577 -> Color 10
Vertex 578 -> Color 12
Vertex 579 -> Color 9
Vertex 580 -> Color 7
Vertex 581 -> Color 8
Vertex 582 -> Color 4
Vertex 583 -> Color 0
Vertex 584 -> Color 10
Vertex 585 -> Color 5
Vertex 586 -> Color 7
Vertex 587 -> Color 4
Vertex 588 -> Color 3
Vertex 589 -> Color 3
Vertex 590 -> Color 3
Vertex 591 -> Color 2
Vertex 592 -> Color 0
Vertex 593 -> Color 1
Vertex 594 -> Color 7
Vertex 595 -> Color 11
Vertex 596 -> Color 1
Vertex 597 -> Color 10
Vertex 598 -> Color 6
Vertex 599 -> Color 9
Vertex 600 -> Color 7
Vertex 601 -> Color 8
Vertex 602 -> Color 5
Vertex 603 -> Color 2
Vertex 604 -> Color 1
Vertex 605 -> Color 0
Vertex 606 -> Color 3
Vertex 607 -> Color 1
Vertex 608 -> Color 13
Vertex 609 -> Color 12
Vertex 610 -> Color 5
Vertex 611 -> Color 8
Vertex 612 -> Color 2
Vertex 613 -> Color 5
Vertex 614 -> Color 3
Vertex 615 -> Color 1
Vertex 616 -> Color 6
Vertex 617 -> Color 4
Vertex 618 -> Color 4
Vertex 619 -> Color 7
Vertex 620 -> Color 1
Vertex 621 -> Color 9
Vertex 622 -> Color 0
Vertex 623 -> Color 1
Vertex 624 -> Color 5
Vertex 625 -> Color 3
Vertex 626 -> Color 10
Vertex 627 -> Color 0
Vertex 628 -> Color 1
Vertex 629 -> Color 8
Vertex 630 -> Color 2
Vertex 631 -> Color 0
Vertex 632 -> Color 11
Vertex 633 -> Color 6
Vertex 634 -> Color 5
Vertex 635 -> Color 10
Vertex 636 -> Color 2
Vertex 637 -> Color 0
Vertex 638 -> Color 11
Vertex 639 -> Color 8
Vertex 640 -> Color 5
Vertex 641 -> Color 10
Vertex 642 -> Color 3
Vertex 643 -> Color 4
Vertex 644 -> Color 13
Vertex 645 -> Color 1
Vertex 646 -> Color 0
Vertex 647 -> Color 4
Vertex 648 -> Color 3
Vertex 649 -> Color 4
Vertex 650 -> Color 9
Vertex 651 -> Color 1
Vertex 652 -> Color 0
Vertex 653 -> Color 4
Vertex 654 -> Color 2
Vertex 655 -> Color 0
Vertex 656 -> Color 12
Vertex 657 -> Color 11
Vertex 658 -> Color 5
Vertex 659 -> Color 8
Vertex 660 -> Color 5
Vertex 661 -> Color 7
Vertex 662 -> Color 8
Vertex 663 -> Color 0
Vertex 664 -> Color 4
Vertex 665 -> Color 7
Vertex 666 -> Color 3
Vertex 667 -> Color 2
Vertex 668 -> Color 12
Vertex 669 -> Color 9
Vertex 670 -> Color 6
Vertex 671 -> Color 1
Vertex 672 -> Color 1
Vertex 673 -> Color 10
Vertex 674 -> Color 6
Vertex 675 -> Color 3
Vertex 676 -> Color 0
Vertex 677 -> Color 5
Vertex 678 -> Color 8
Vertex 679 -> Color 11
Vertex 680 -> Color 3
Vertex 681 -> Color 1
Vertex 682 -> Color 5
Vertex 683 -> Color 4
Vertex 684 -> Color 10
Vertex 685 -> Color 14
Vertex 686 -> Color 8
Vertex 687 -> Color 13
Vertex 688 -> Color 1
Vertex 689 -> Color 4
Vertex 690 -> Color 6
Vertex 691 -> Color 12
Vertex 692 -> Color 4
Vertex 693 -> Color 10
Vertex 694 -> Color 0
Vertex 695 -> Color 9
Vertex 696 -> Color 2
Vertex 697 -> Color 4
Vertex 698 -> Color 6
Vertex 699 -> Color 5
Vertex 700 -> Color 4
Vertex 701 -> Color 0
Vertex 702 -> Color 9
Vertex 703 -> Color 6
Vertex 704 -> Color 3
Vertex 705 -> Color 2
Vertex 706 -> Color 1
Vertex 707 -> Color 6
Vertex 708 -> Color 2
Vertex 709 -> Color 12
Vertex 710 -> Color 5
Vertex 711 -> Color 9
Vertex 712 -> Color 8
Vertex 713 -> Color 6
Vertex 714 -> Color 4
Vertex 715 -> Color 5
Vertex 716 -> Color 8
Vertex 717 -> Color 10
Vertex 718 -> Color 0
Vertex 719 -> Color 7
Vertex 720 -> Color 4
